FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013A001,PCT013A002,PCT013A003,PCT013A004,PCT013A005,PCT013A006,PCT013A007,PCT013A008,PCT013A009,PCT013A010,PCT013A011,PCT013A012,PCT013A013,PCT013A014,PCT013A015,PCT013A016,PCT013A017,PCT013A018,PCT013A019,PCT013A020,PCT013A021,PCT013A022,PCT013A023,PCT013A024,PCT013A025,PCT013A026,PCT013A027,PCT013A028,PCT013A029,PCT013A030,PCT013A031,PCT013A032,PCT013A033,PCT013A034,PCT013A035,PCT013A036,PCT013A037,PCT013A038,PCT013A039,PCT013A040,PCT013A041,PCT013A042,PCT013A043,PCT013A044,PCT013A045,PCT013A046,PCT013A047,PCT013A048,PCT013A049,PCT013B001,PCT013B002,PCT013B003,PCT013B004,PCT013B005,PCT013B006,PCT013B007,PCT013B008,PCT013B009,PCT013B010,PCT013B011,PCT013B012,PCT013B013,PCT013B014,PCT013B015,PCT013B016,PCT013B017,PCT013B018,PCT013B019,PCT013B020,PCT013B021,PCT013B022,PCT013B023,PCT013B024,PCT013B025,PCT013B026,PCT013B027,PCT013B028,PCT013B029,PCT013B030,PCT013B031,PCT013B032,PCT013B033,PCT013B034,PCT013B035,PCT013B036,PCT013B037,PCT013B038,PCT013B039,PCT013B040,PCT013B041,PCT013B042,PCT013B043,PCT013B044,PCT013B045,PCT013B046,PCT013B047,PCT013B048,PCT013B049,PCT013C001,PCT013C002,PCT013C003,PCT013C004,PCT013C005,PCT013C006,PCT013C007,PCT013C008,PCT013C009,PCT013C010,PCT013C011,PCT013C012,PCT013C013,PCT013C014,PCT013C015,PCT013C016,PCT013C017,PCT013C018,PCT013C019,PCT013C020,PCT013C021,PCT013C022,PCT013C023,PCT013C024,PCT013C025,PCT013C026,PCT013C027,PCT013C028,PCT013C029,PCT013C030,PCT013C031,PCT013C032,PCT013C033,PCT013C034,PCT013C035,PCT013C036,PCT013C037,PCT013C038,PCT013C039,PCT013C040,PCT013C041,PCT013C042,PCT013C043,PCT013C044,PCT013C045,PCT013C046,PCT013C047,PCT013C048,PCT013C049,PCT013D001,PCT013D002,PCT013D003,PCT013D004,PCT013D005,PCT013D006,PCT013D007,PCT013D008,PCT013D009,PCT013D010,PCT013D011,PCT013D012,PCT013D013,PCT013D014,PCT013D015,PCT013D016,PCT013D017,PCT013D018,PCT013D019,PCT013D020,PCT013D021,PCT013D022,PCT013D023,PCT013D024,PCT013D025,PCT013D026,PCT013D027,PCT013D028,PCT013D029,PCT013D030,PCT013D031,PCT013D032,PCT013D033,PCT013D034,PCT013D035,PCT013D036,PCT013D037,PCT013D038,PCT013D039,PCT013D040,PCT013D041,PCT013D042,PCT013D043,PCT013D044,PCT013D045,PCT013D046,PCT013D047,PCT013D048,PCT013D049,PCT013E001,PCT013E002,PCT013E003,PCT013E004,PCT013E005,PCT013E006,PCT013E007,PCT013E008,PCT013E009,PCT013E010,PCT013E011,PCT013E012,PCT013E013,PCT013E014,PCT013E015,PCT013E016,PCT013E017,PCT013E018,PCT013E019,PCT013E020,PCT013E021,PCT013E022,PCT013E023,PCT013E024,PCT013E025,PCT013E026,PCT013E027,PCT013E028,PCT013E029,PCT013E030,PCT013E031,PCT013E032,PCT013E033,PCT013E034,PCT013E035,PCT013E036,PCT013E037,PCT013E038,PCT013E039,PCT013E040,PCT013E041,PCT013E042,PCT013E043,PCT013E044,PCT013E045,PCT013E046,PCT013E047,PCT013E048,PCT013E049
uSF1,TX,000,36,733691,31,17,1,0,0,0,1,0,0,2,0,1,2,1,2,1,2,1,1,0,0,1,0,0,1,14,0,1,1,1,0,1,0,0,1,1,0,4,0,0,1,0,0,0,1,1,1,0,0,8,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733692,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733693,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619674,353,174,7,13,14,3,8,1,2,5,7,10,13,19,18,12,8,3,9,4,2,12,1,2,1,179,13,9,9,11,3,2,0,7,6,7,23,21,12,9,11,4,9,3,3,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619675,353,174,7,13,14,3,8,1,2,5,7,10,13,19,18,12,8,3,9,4,2,12,1,2,1,179,13,9,9,11,3,2,0,7,6,7,23,21,12,9,11,4,9,3,3,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733795,353,174,7,13,14,3,8,1,2,5,7,10,13,19,18,12,8,3,9,4,2,12,1,2,1,179,13,9,9,11,3,2,0,7,6,7,23,21,12,9,11,4,9,3,3,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733796,353,174,7,13,14,3,8,1,2,5,7,10,13,19,18,12,8,3,9,4,2,12,1,2,1,179,13,9,9,11,3,2,0,7,6,7,23,21,12,9,11,4,9,3,3,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619715,1409,727,65,62,87,38,30,10,4,38,49,48,69,52,46,40,29,3,12,6,14,11,7,4,3,682,71,55,55,31,8,14,7,34,51,52,61,66,52,31,17,10,13,9,9,11,12,8,5,11,8,0,0,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619716,1409,727,65,62,87,38,30,10,4,38,49,48,69,52,46,40,29,3,12,6,14,11,7,4,3,682,71,55,55,31,8,14,7,34,51,52,61,66,52,31,17,10,13,9,9,11,12,8,5,11,8,0,0,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733825,1409,727,65,62,87,38,30,10,4,38,49,48,69,52,46,40,29,3,12,6,14,11,7,4,3,682,71,55,55,31,8,14,7,34,51,52,61,66,52,31,17,10,13,9,9,11,12,8,5,11,8,0,0,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,733826,1409,727,65,62,87,38,30,10,4,38,49,48,69,52,46,40,29,3,12,6,14,11,7,4,3,682,71,55,55,31,8,14,7,34,51,52,61,66,52,31,17,10,13,9,9,11,12,8,5,11,8,0,0,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607138,4368,2210,115,157,191,106,68,26,16,71,106,121,191,193,162,166,173,39,76,42,60,66,34,19,12,2158,128,142,156,110,34,25,13,53,86,152,172,197,173,189,136,53,78,36,58,60,55,33,19,283,137,10,20,17,2,2,1,1,0,2,3,15,8,8,9,9,4,4,1,4,8,8,1,0,146,11,12,11,7,5,1,1,3,8,10,10,13,5,6,11,4,5,1,4,5,8,4,1,44,27,0,3,2,1,0,0,0,1,0,5,6,4,0,2,1,1,1,0,0,0,0,0,0,17,0,2,1,2,1,0,1,0,0,0,3,3,0,1,2,0,0,1,0,0,0,0,0,14,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607139,4338,2193,115,157,190,105,68,26,16,71,104,119,190,191,162,164,171,39,75,42,60,63,34,19,12,2145,126,141,156,110,34,25,13,53,85,152,172,196,171,186,135,53,78,36,57,59,55,33,19,283,137,10,20,17,2,2,1,1,0,2,3,15,8,8,9,9,4,4,1,4,8,8,1,0,146,11,12,11,7,5,1,1,3,8,10,10,13,5,6,11,4,5,1,4,5,8,4,1,44,27,0,3,2,1,0,0,0,1,0,5,6,4,0,2,1,1,1,0,0,0,0,0,0,17,0,2,1,2,1,0,1,0,0,0,3,3,0,1,2,0,0,1,0,0,0,0,0,14,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607206,30,17,0,0,1,1,0,0,0,0,2,2,1,2,0,2,2,0,1,0,0,3,0,0,0,13,2,1,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619754,3758,1855,110,120,186,89,44,15,18,36,71,109,162,176,147,150,121,42,61,31,50,58,35,16,8,1903,106,135,138,94,44,19,15,36,84,110,167,178,148,157,155,48,53,31,50,56,45,19,15,88,44,1,2,3,4,3,2,1,0,2,0,3,2,10,6,0,0,0,1,2,1,1,0,0,44,0,3,5,6,1,2,0,0,0,0,5,4,7,2,4,1,1,2,0,0,1,0,0,24,8,1,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,16,2,0,0,2,1,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,1,17,8,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619755,3758,1855,110,120,186,89,44,15,18,36,71,109,162,176,147,150,121,42,61,31,50,58,35,16,8,1903,106,135,138,94,44,19,15,36,84,110,167,178,148,157,155,48,53,31,50,56,45,19,15,88,44,1,2,3,4,3,2,1,0,2,0,3,2,10,6,0,0,0,1,2,1,1,0,0,44,0,3,5,6,1,2,0,0,0,0,5,4,7,2,4,1,1,2,0,0,1,0,0,24,8,1,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,16,2,0,0,2,1,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,1,17,8,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,734262,8126,4065,225,277,377,195,112,41,34,107,177,230,353,369,309,316,294,81,137,73,110,124,69,35,20,4061,234,277,294,204,78,44,28,89,170,262,339,375,321,346,291,101,131,67,108,116,100,52,34,371,181,11,22,20,6,5,3,2,0,4,3,18,10,18,15,9,4,4,2,6,9,9,1,0,190,11,15,16,13,6,3,1,3,8,10,15,17,12,8,15,5,6,3,4,5,9,4,1,68,35,1,5,3,1,0,0,0,1,0,6,6,5,0,4,1,1,1,0,0,0,0,0,0,33,2,2,1,4,2,0,1,1,1,1,5,5,1,1,2,1,0,1,0,0,1,0,1,31,13,4,2,1,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,18,0,1,1,0,1,0,0,0,1,1,1,6,1,2,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,734263,3758,1855,110,120,186,89,44,15,18,36,71,109,162,176,147,150,121,42,61,31,50,58,35,16,8,1903,106,135,138,94,44,19,15,36,84,110,167,178,148,157,155,48,53,31,50,56,45,19,15,88,44,1,2,3,4,3,2,1,0,2,0,3,2,10,6,0,0,0,1,2,1,1,0,0,44,0,3,5,6,1,2,0,0,0,0,5,4,7,2,4,1,1,2,0,0,1,0,0,24,8,1,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,16,2,0,0,2,1,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,1,17,8,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,734264,4338,2193,115,157,190,105,68,26,16,71,104,119,190,191,162,164,171,39,75,42,60,63,34,19,12,2145,126,141,156,110,34,25,13,53,85,152,172,196,171,186,135,53,78,36,57,59,55,33,19,283,137,10,20,17,2,2,1,1,0,2,3,15,8,8,9,9,4,4,1,4,8,8,1,0,146,11,12,11,7,5,1,1,3,8,10,10,13,5,6,11,4,5,1,4,5,8,4,1,44,27,0,3,2,1,0,0,0,1,0,5,6,4,0,2,1,1,1,0,0,0,0,0,0,17,0,2,1,2,1,0,1,0,0,0,3,3,0,1,2,0,0,1,0,0,0,0,0,14,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,734265,30,17,0,0,1,1,0,0,0,0,2,2,1,2,0,2,2,0,1,0,0,3,0,0,0,13,2,1,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,734275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,734276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
